Sr.No,Address,City,State_code,Country,Rental_Price,Deposit
382,"617 Niagara Street, Buffalo, NY 14201, USA",Buffalo,NY,USA,174552,
383,"Buffalo, NY",Buffalo,NY,USA,685740,
384,16 Gold St,Buffalo,NY,USA,132992,166240
385,"Buffalo, NY",Buffalo,NY,USA,398976,
386,,Buffalo,NY,USA,195332,195332
387,"Buffalo, NY",Buffalo,NY,USA,927620,
388,"Buffalo, NY",Buffalo,NY,USA,284271,
389,"Buffalo, NY",Buffalo,NY,USA,324168,
390,"56 Trinity Place, Buffalo, NY 14201, USA",Buffalo,NY,USA,78964,
391,"Buffalo, NY",Buffalo,NY,USA,249360,
392,"Buffalo, NY",Buffalo,NY,USA,254348,
393,"Buffalo, NY",Buffalo,NY,USA,481265,
394,"Buffalo, NY",Buffalo,NY,USA,239386,
395,"Buffalo, NY",Buffalo,NY,USA,334143,
396,"174 Lancaster Avenue, Buffalo, NY 14222, USA",Buffalo,NY,USA,41560,
397,"Buffalo, NY",Buffalo,NY,USA,743093,
398,"346 Bird Avenue, Buffalo, NY 14213, USA",Buffalo,NY,USA,270140,
399,"655 Westmoreland Road, Buffalo, NY 14226, USA",Buffalo,NY,USA,374040,
400,"Buffalo, NY",Buffalo,NY,USA,1605879,
401,"1044 Elmwood Avenue, Buffalo, NY 14222, USA",Buffalo,NY,USA,124680,
402,"Buffalo, NY",Buffalo,NY,USA,261828,
403,"Buffalo, NY",Buffalo,NY,USA,658311,
404,"346 Walnut Street, Buffalo, NY 14204, USA",Buffalo,NY,USA,103900,
405,"Buffalo, NY",Buffalo,NY,USA,498720,
406,"Buffalo, NY",Buffalo,NY,USA,511188,
407,"Buffalo, NY",Buffalo,NY,USA,246867,
408,"Buffalo, NY",Buffalo,NY,USA,281777,
409,"201 Lovering Avenue, Buffalo, NY 14216, USA",Buffalo,NY,USA,124680,
410,"Buffalo, NY",Buffalo,NY,USA,249360,
411,"408 Lafayette Avenue, Buffalo, NY 14213, USA",Buffalo,NY,USA,124680,
412,"Buffalo, NY",Buffalo,NY,USA,134655,
413,"Buffalo, NY",Buffalo,NY,USA,872760,
414,"28 Winter Street, Buffalo, NY 14213, USA",Buffalo,NY,USA,99744,
415,"Town of Tonawanda, NY, 14217",Buffalo,NY,USA,925126,
416,"Buffalo, NY",Buffalo,NY,USA,329156,
417,"Buffalo, NY",Buffalo,NY,USA,356585,
418,"Buffalo, NY",Buffalo,NY,USA,311700,
419,119 Woodside Ave,Buffalo,NY,USA,4934835,
420,"Buffalo, NY",Buffalo,NY,USA,443861,
421,"1526 Main Street, Buffalo, NY 14209, USA",Buffalo,NY,USA,125096,
422,"15 Stratford Road, Buffalo, NY 14216, USA",Buffalo,NY,USA,112212,
423,"Buffalo, NY",Buffalo,NY,USA,743093,
424,"22 Meech Street, Buffalo, NY 14208, USA",Buffalo,NY,USA,182864,
425,"171 Schiller Street, Buffalo, NY 14206, USA",Buffalo,NY,USA,103900,
426,"Buffalo, NY",Buffalo,NY,USA,453836,
427,"90 Erb Street, Buffalo, NY 14215, USA",Buffalo,NY,USA,70652,
428,"361 Beard Avenue, Buffalo, NY 14214, USA",Buffalo,NY,USA,162084,
429,"237 Tacoma Avenue, Buffalo, NY 14216, USA",Buffalo,NY,USA,157928,
430,"612 Lafayette Avenue, Buffalo, NY 14222, USA",Buffalo,NY,USA,178708,
431,"Buffalo, NY",Buffalo,NY,USA,311700,
432,"Buffalo, NY",Buffalo,NY,USA,623400,
433,"4 Wadsworth Street, Buffalo, NY 14201, USA",Buffalo,NY,USA,141304,
434,"The Buffalo Institute for Contemporary Art (BICA), Essex Street, Buffalo, NY 14213, USA",Buffalo,NY,USA,157928,
435,"Buffalo, NY",Buffalo,NY,USA,314194,
436,"Buffalo, NY",Buffalo,NY,USA,289258,
437,"318 Sobieski Street, Buffalo, NY 14211, USA",Buffalo,NY,USA,116368,
438,"369 Reiman Street, Village of Sloan, Buffalo, NY 14212, USA",Buffalo,NY,USA,81874,
439,"46 Atlantic Avenue, Buffalo, NY 14222, USA",Buffalo,NY,USA,157928,
440,158 Chadduck Avenue,Buffalo,NY,USA,132992,132992
441,"18 Harbour Pointe Common, Buffalo, NY 14202, USA",Buffalo,NY,USA,332480,
442,"Buffalo, NY",Buffalo,NY,USA,216944,
443,"617 Niagara Street, Buffalo, NY 14201, USA",Buffalo,NY,USA,174552,
444,"383 Guilford Street, Buffalo, NY 14211, USA Unit 2",Buffalo,NY,USA,81042,
445,45 South Street,Buffalo,NY,USA,207800,207800
446,"406 Lakefront Boulevard, Buffalo, NY 14202, USA",Buffalo,NY,USA,274296,
447,"Buffalo, NY",Buffalo,NY,USA,551086,
448,"114 Ashland Avenue, Buffalo, NY 14222, USA",Buffalo,NY,USA,155850,
449,"Buffalo, NY",Buffalo,NY,USA,354092,
450,"Buffalo, NY",Buffalo,NY,USA,473784,
451,"Buffalo, NY",Buffalo,NY,USA,960036,
452,"Buffalo, NY",Buffalo,NY,USA,261828,
453,"Buffalo, NY",Buffalo,NY,USA,341624,
454,"Buffalo, NY",Buffalo,NY,USA,229412,
455,"Buffalo, NY",Buffalo,NY,USA,478772,
456,"Buffalo, NY",Buffalo,NY,USA,700702,
457,"Buffalo, NY",Buffalo,NY,USA,374040,
458,254 Fox Street,Buffalo,NY,USA,79796,
459,"Buffalo, NY",Buffalo,NY,USA,314194,
460,"Buffalo, NY",Buffalo,NY,USA,456329,
461,"Buffalo, NY",Buffalo,NY,USA,488746,
462,"Buffalo, NY",Buffalo,NY,USA,374040,
463,"Buffalo, NY",Buffalo,NY,USA,221931,
464,156 Englewood Ave,Buffalo,NY,USA,149616,149616
465,"Buffalo, NY",Buffalo,NY,USA,2917512,
466,"Buffalo, NY",Buffalo,NY,USA,306713,
467,"Buffalo, NY",Buffalo,NY,USA,785484,
468,"Buffalo, NY",Buffalo,NY,USA,620907,
469,"Buffalo, NY",Buffalo,NY,USA,374040,
470,"Buffalo, NY",Buffalo,NY,USA,361572,
471,"Buffalo, NY",Buffalo,NY,USA,765536,
472,"Buffalo, NY",Buffalo,NY,USA,259335,
473,"Forest, Fort Erie, ON L2A 6T8, Canada",Buffalo,NY,USA,2287047,
474,"73 Potomac Avenue, Buffalo, NY 14213, USA",Buffalo,NY,USA,103900,
475,"Buffalo, NY",Buffalo,NY,USA,284271,
476,"Buffalo, NY",Buffalo,NY,USA,685740,
477,90 Ramsdell Avenue,Buffalo,NY,USA,141304,141304
478,35 camp street,Buffalo,NY,USA,224424,561060
479,"Buffalo, NY",Buffalo,NY,USA,249360,
480,"Buffalo, NY",Buffalo,NY,USA,206969,
481,"Buffalo, NY",Buffalo,NY,USA,371547,
482,"Buffalo, NY",Buffalo,NY,USA,147123,
483,"Buffalo, NY",Buffalo,NY,USA,354092,
484,"Buffalo, NY",Buffalo,NY,USA,269309,
485,"Buffalo, NY",Buffalo,NY,USA,319181,
486,"Buffalo, NY",Buffalo,NY,USA,738106,
487,"Buffalo, NY",Buffalo,NY,USA,279284,
488,"Buffalo, NY",Buffalo,NY,USA,423912,
489,"Buffalo, NY",Buffalo,NY,USA,895203,
490,"Buffalo, NY",Buffalo,NY,USA,970011,
491,390 Seneca St,Buffalo,NY,USA,415600,207800
492,"Buffalo, NY",Buffalo,NY,USA,633375,
493,"Buffalo, NY",Buffalo,NY,USA,620907,
494,"Buffalo, NY",Buffalo,NY,USA,566048,
495,"Buffalo, NY",Buffalo,NY,USA,498720,
496,,Buffalo,NY,USA,51950,51950
497,"Buffalo, NY",Buffalo,NY,USA,286764,
498,"Buffalo, NY",Buffalo,NY,USA,436380,
499,"Buffalo, NY",Buffalo,NY,USA,486252,
500,"Buffalo, NY",Buffalo,NY,USA,371547,
501,"Buffalo, NY",Buffalo,NY,USA,478772,
502,342 Davidson Avenue,Buffalo,NY,USA,99744,99744
503,"Buffalo, NY",Buffalo,NY,USA,384015,
504,"Buffalo, NY",Buffalo,NY,USA,289258,
505,"Buffalo, NY",Buffalo,NY,USA,491240,
506,"Buffalo, NY",Buffalo,NY,USA,374040,
507,"Buffalo, NY",Buffalo,NY,USA,301726,
508,"Buffalo, NY",Buffalo,NY,USA,112212,
509,"Buffalo, NY",Buffalo,NY,USA,211956,
510,"Buffalo, NY",Buffalo,NY,USA,199488,
511,"Buffalo, NY",Buffalo,NY,USA,548592,
512,"Buffalo, NY",Buffalo,NY,USA,605945,
513,"Buffalo, NY",Buffalo,NY,USA,925126,
514,2371 Niagara st,Buffalo,NY,USA,124680,124680
515,"Buffalo, NY",Buffalo,NY,USA,256841,
516,"Buffalo, NY",Buffalo,NY,USA,291752,
517,"Buffalo, NY",Buffalo,NY,USA,446355,
518,"15 Allen Street, Buffalo, NY 14202, USA Unit 302",Buffalo,NY,USA,132992,
519,"Buffalo, NY",Buffalo,NY,USA,256841,
520,"Buffalo, NY",Buffalo,NY,USA,194501,
521,"Buffalo, NY",Buffalo,NY,USA,561060,
522,"Buffalo, NY",Buffalo,NY,USA,872760,
523,"292 Chelsea Place, Buffalo, NY 14215, USA Unit 1",Buffalo,NY,USA,91432,
524,"Buffalo, NY",Buffalo,NY,USA,778004,
525,"Buffalo, NY",Buffalo,NY,USA,289258,
526,"Buffalo, NY",Buffalo,NY,USA,511188,
527,2556 Main Street,Buffalo,NY,USA,199488,99744
528,"Buffalo, NY",Buffalo,NY,USA,374040,
529,"2700 Old Denton Road, Unit 1047",Dallas,NY,USA,174552,174552
530,"4638 San Jacinto St, Dallas, TX 75204, USA",Dallas,NY,USA,91432,91432
531,1909 California Dr,Dallas,NY,USA,561060,124680
532,"4111 Herschel Ave, Unit 2",Dallas,NY,USA,300895,300895
533,502 Stillmeadow Drive,Dallas,NY,USA,727300,124680
534,"16 Robledo Drive, Dallas, TX 75230, USA",Dallas,NY,USA,1662400,
535,"Juniper Pass Way, Mesquite, TX 75149, USA",Dallas,NY,USA,210294,
536,807 South Van Buren Avenue,Dallas,NY,USA,174552,83120
537,"6243 Gray Wolf Trail, Dallas, TX 75252, USA",Dallas,NY,USA,270140,
538,"Irving, TX",Dallas,NY,USA,1466237,
539,"Greenwood Cemetery, Hugo Street, Dallas, TX 75204, USA",Dallas,NY,USA,190761,
540,"4510 Metropolitan Ave, Dallas, TX 75210, USA",Dallas,NY,USA,91432,91432
541,"East Dallas Community Garden, North Fitzhugh Avenue, Dallas, TX 75204, USA",Dallas,NY,USA,113958,
542,"Argolis Drive, Dallas, TX 75088, USA",Dallas,NY,USA,240633,
543,305 West Commerce Street Unit 1163,Dallas,NY,USA,114540,
544,"3984 Texas College Drive, Dallas, TX 75241, USA",Dallas,NY,USA,153772,
545,"SoCo Lofts, 1122 Jackson Street, Dallas, TX 75202, USA",Dallas,NY,USA,166240,
546,"Grand Treviso Condominiums, 330 East Las Colinas Boulevard, Irving, TX 75039, USA",Dallas,NY,USA,178708,
547,"1505 Elm, 1505 Elm Street, Dallas, TX 75201, USA",Dallas,NY,USA,311700,
548,"Cedar Springs @ Turtle Creek - N - FS, Cedar Springs Road, Dallas, TX 75219, USA",Dallas,NY,USA,132992,
549,"10205 Newcombe Drive, Reinhardt, Dallas, TX 75228, USA",Dallas,NY,USA,248945,
550,"2435 Anzio Drive, Dallas, TX 75224, USA",Dallas,NY,USA,216029,
551,"Dallas, TX",Dallas,NY,USA,877748,
552,"458 Brookfield Drive, Garland, TX 75040, USA",Dallas,NY,USA,174552,
553,"5055 Airport Parkway, Addison, TX 75001, USA Unit 2030ID",Dallas,NY,USA,172474,
554,"4330 Dickason Avenue, Dallas, TX 75219, USA",Dallas,NY,USA,248945,
555,"4309 Cedar Springs Road, Dallas, TX 75235, USA",Dallas,NY,USA,249360,
556,"Dallas, TX",Dallas,NY,USA,364066,
557,"Cesar Chavez @ Canton - S - FS, South César Chávez Boulevard, Dallas, TX 75226, USA",Dallas,NY,USA,390249,
558,"639 Scenic Place, Heath, TX 75032, USA",Dallas,NY,USA,207800,
559,"Mesquite, TX",Dallas,NY,USA,625894,
560,"Richardson, TX",Dallas,NY,USA,204476,
561,"7309 Harold Walker Drive, Dallas, TX 75241, USA",Dallas,NY,USA,170396,
562,"5707 Gaston Avenue, Dallas, TX 75358, USA",Dallas,NY,USA,140889,
563,"Rowlett Elementary School, Carla Drive, Rowlett, TX 75088, USA",Dallas,NY,USA,494564,
564,4302 Ross Avenue Unit 1173,Dallas,NY,USA,104649,
565,"Lavon Drive, Garland, TX 75040, USA",Dallas,NY,USA,153772,
566,"unnamed road, Lewisville, TX 75057, USA",Dallas,NY,USA,248529,
567,"1936 Dunning Street, Irving, TX 75061, USA",Dallas,NY,USA,189098,
568,"2814 Jim Street, Dallas, TX 75212, USA",Dallas,NY,USA,245204,
569,"Park @ Brockbank - W - MB, Park Lane, Oldham, Dallas, TX 75220, USA",Dallas,NY,USA,141304,
570,"Elwood Drive, Kaufman County, TX 75126, USA",Dallas,NY,USA,182449,
571,"Bayside Drive, Dallas, TX 75088, USA",Dallas,NY,USA,249360,
572,"10537 Aledo Drive, Reinhardt, Dallas, TX 75228, USA",Dallas,NY,USA,137148,
573,"7192 West Circle Drive, Rawlins, Dallas, TX 75214, USA",Dallas,NY,USA,456745,
574,"823 Jeran Drive, Dallas, TX 75217, USA",Dallas,NY,USA,176215,
575,"5207 Spruce Street, Arcadia Park, Dallas, TX 75211, USA",Dallas,NY,USA,224424,
576,"9858 Mixon Drive, Dallas, TX 75220, USA",Dallas,NY,USA,241048,
577,"Dallas, TX",Dallas,NY,USA,822888,
578,"1355 Fox Glenn, Cedar Hill, TX 75104, USA",Dallas,NY,USA,228580,
579,"2726 Nicholson Drive, Dallas, TX 75224, USA",Dallas,NY,USA,159175,
580,"6011 Steamboat Drive, Dallas, TX 75230, USA",Dallas,NY,USA,369884,
581,2010 Indian Trail,Dallas,NY,USA,910164,124680
582,"6508 Camille Avenue, Dallas, TX 75252, USA",Dallas,NY,USA,298817,
583,"316 Ripplewood Drive, Mesquite, TX 75150, USA",Dallas,NY,USA,191176,
584,"356 Celia Circle, Wylie, TX 75098, USA",Dallas,NY,USA,174552,
585,"5305 Southern Avenue, Dallas, TX 75209, USA",Dallas,NY,USA,1080560,
586,"Dallas, TX",Dallas,NY,USA,448848,
587,"2284 Crockett Drive, Carrollton, TX 75006, USA",Dallas,NY,USA,207800,
588,"2046 Hollow Way, Garland, TX 75041, USA",Dallas,NY,USA,191176,
589,"3525 Cripple Creek Drive, Dallas, TX 75224, USA",Dallas,NY,USA,199488,
590,"Dallas, TX",Dallas,NY,USA,1835290,
591,"Dallas, TX",Dallas,NY,USA,291752,
592,"Dallas, TX",Dallas,NY,USA,276790,
593,"6035 Milton Street, Dallas, TX 75206, USA",Dallas,NY,USA,191176,
594,"1505 Elm, 1505 Elm Street, Dallas, TX 75201, USA",Dallas,NY,USA,332480,
595,"Grand Treviso Condominiums, 330 East Las Colinas Boulevard, Irving, TX 75039, USA",Dallas,NY,USA,182864,
596,"11207 Park Central Place, Gifford, Dallas, TX 75230, USA",Dallas,NY,USA,203644,
597,"4300 Vandelia Street, Dallas, TX 75219, USA",Dallas,NY,USA,374040,
598,"8119 Snapdragon Way, Dallas, TX 75252, USA",Dallas,NY,USA,249360,
599,"3930 Buena Vista Street, Dallas, TX 75205, USA",Dallas,NY,USA,286764,
600,"2537 Enid Street, Dallas, TX 75219, USA",Dallas,NY,USA,262743,
601,"Irving, TX",Dallas,NY,USA,483759,
602,"Dallas, TX",Dallas,NY,USA,246867,
603,"Carrollton, TX",Dallas,NY,USA,733119,
604,"2903 State Street, Dallas, TX 75204, USA",Dallas,NY,USA,207385,
605,"Richardson, TX",Dallas,NY,USA,276790,
606,"6220 Bentwood Trail, Dallas, TX 75252, USA",Dallas,NY,USA,206969,
607,"3009 Merrell Road, Dallas, TX 75229, USA",Dallas,NY,USA,249360,
608,17018 Vinland Drive,Dallas,NY,USA,290256,278452
609,"5804 Lindell Avenue, Dallas, TX 75206, USA",Dallas,NY,USA,290920,
610,"6118 Blackberry Lane, Dallas, TX 75248, USA",Dallas,NY,USA,415600,
611,"10006 Pensive Drive, Dallas, TX 75229, USA",Dallas,NY,USA,265901,
612,"Grand Prairie, TX",Dallas,NY,USA,720651,
613,"Les Chateaux Drive, Dallas, TX 75291, USA",Dallas,NY,USA,157928,
614,"Dallas, TX",Dallas,NY,USA,837850,
615,"4023 Azure Lane, Addison, TX 75001, USA",Dallas,NY,USA,265984,
616,"Plano, TX",Dallas,NY,USA,224424,
617,"238 Pinyon Lane, Coppell, TX 75019, USA",Dallas,NY,USA,207717,
618,"Dallas, TX",Dallas,NY,USA,436380,
619,2914 Flagstone Dr,Dallas,NY,USA,623400,124680
620,"615 Elsbeth Street, Dallas, TX 75208, USA",Dallas,NY,USA,145460,
621,"1510 North Carroll Avenue, Dallas, TX 75204, USA",Dallas,NY,USA,273881,
622,"Wylie, TX",Dallas,NY,USA,478772,
623,"3812 Walden Way, Dallas, TX 75287, USA",Dallas,NY,USA,315441,
624,"3455 Courtyard Circle, Farmers Branch, TX 75234, USA",Dallas,NY,USA,464558,
625,"Plano, TX",Dallas,NY,USA,663298,
626,"4840 Isleworth Drive, Irving, TX 75038, USA",Dallas,NY,USA,353260,374040
627,"unnamed road, Dallas, TX 75231, USA",Dallas,NY,USA,1288360,
628,"Dallas, TX",Dallas,NY,USA,433887,
629,"4533 Philip Avenue, Dallas, TX 75223, USA",Dallas,NY,USA,249360,
630,,Dallas,NY,USA,248529,
631,"10809 Gable Drive, Dallas, TX 75229, USA",Dallas,NY,USA,157928,
632,4205 Vista Creek Dr,Dallas,NY,USA,727300,124680
633,"Dallas, TX",Dallas,NY,USA,478772,
634,"Cedar Springs @ Herschel - N - NS, Cedar Springs Road, Dallas, TX 75235, USA",Dallas,NY,USA,174552,
635,"3199 Golden Oak Street, Farmers Branch, TX 75234, USA",Dallas,NY,USA,224424,
636,"4499 Southcrest Road, Dallas, TX 75229, USA",Dallas,NY,USA,249360,
637,"2218 Sutter Street, Dallas, TX 75216, USA",Dallas,NY,USA,199488,
638,"3516 Douglas Avenue, Dallas, TX 75219, USA",Dallas,NY,USA,130914,
639,6507 Clubhouse Cir,Dallas,NY,USA,910164,124680
640,"Irving, TX",Dallas,NY,USA,174552,
641,"Dallas, TX",Dallas,NY,USA,653324,
642,"J L Long Middle School, 6116 Reiger Avenue, Dallas, TX 75214, USA",Dallas,NY,USA,207800,
643,"3625 Norcross Lane, Dallas, TX 75229, USA",Dallas,NY,USA,344948,
644,"Dallas, TX",Dallas,NY,USA,309207,
645,"3256 Carlisle Street, Dallas, TX 75204, USA",Dallas,NY,USA,332480,
646,"Dallas, TX",Dallas,NY,USA,249360,
647,"Irving, TX",Dallas,NY,USA,294245,
648,"1932 Canterbury Street, Irving, TX 75062, USA",Dallas,NY,USA,216112,
649,"3529 Asbury Avenue, University Park, TX 75205, USA",Dallas,NY,USA,706520,
650,"736 Pinehurst Drive, Richardson, TX 75080, USA",Dallas,NY,USA,241048,
651,"1603 Hansboro Avenue, Dallas, TX 75224, USA",Dallas,NY,USA,174552,
652,"Hall @ Malcolm X - S - MB, South Hall Street, Dallas, TX 75226, USA",Dallas,NY,USA,537288,
653,"5969 Elderwood Drive, Dallas, TX 75230, USA",Dallas,NY,USA,290920,
654,"9112 Clearwater Drive, Dallas, TX 75243, USA",Dallas,NY,USA,207800,
655,"2263 Clyde Lane, Dallas, TX 75204, USA",Dallas,NY,USA,515344,
656,"Plano, TX",Dallas,NY,USA,1341557,
657,"Royal Lane, Gifford, Dallas, TX 75238, USA",Dallas,NY,USA,157928,
658,"17758 Shumard Oak Drive, Dallas, TX 75252, USA",Dallas,NY,USA,249360,
659,"3099 Flora Street, Dallas, TX 75204, USA",Dallas,NY,USA,265984,
660,"864 Tamerisk Drive, Lancaster, TX 75134, USA",Dallas,NY,USA,149201,
661,"Dallas, TX",Dallas,NY,USA,266816,
662,"5149 Lahoma Street, Dallas, TX 75235, USA",Dallas,NY,USA,403132,
663,"11350 Quail Run, Dallas, TX 75218, USA",Dallas,NY,USA,178708,
664,"5543 Winston Court, Dallas, TX 75220, USA",Dallas,NY,USA,1246800,
665,"Dallas, TX",Dallas,NY,USA,885228,
666,"10015 Losa Drive, Reinhardt, Dallas, TX 75218, USA",Dallas,NY,USA,220268,
667,"4384 Emerson Avenue, University Park, TX 75205, USA",Dallas,NY,USA,664960,
668,"Dallas, TX",Dallas,NY,USA,334143,
669,"7433 Villanova Drive, Dallas, TX 75225, USA",Dallas,NY,USA,174469,
670,"Dallas, TX",Dallas,NY,USA,201982,
671,1919 Puritan Drive,Dallas,NY,USA,685740,124680
672,"17910 Carrollwood Drive, Renner, Dallas, TX 75252, USA",Dallas,NY,USA,407288,
673,"3443 Wynwood Drive, Plano, TX 75074, USA",Dallas,NY,USA,241048,
674,"573 West Royal Lane, Irving, TX 75039, USA",Dallas,NY,USA,249360,
675,"6342 Diamond Head Circle, Dallas, TX 75225, USA",Dallas,NY,USA,290920,
676,"Dallas, TX",Dallas,NY,USA,872760,
677,"Irving, TX",Dallas,NY,USA,723144,
678,"2412 Mustang Court, Lewisville, TX 75067, USA",Dallas,NY,USA,249360,
679,"Garland, TX, 75044",Dallas,NY,USA,281777,
680,"3919 Prescott Avenue, Dallas, TX 75219, USA",Dallas,NY,USA,91017,
681,"4452 Sugar Mill Road, Dallas, TX 75244, USA",Dallas,NY,USA,748080,
682,"15953 Bent Tree Forest Drive, Dallas, TX 75248, USA",Dallas,NY,USA,105978,
683,"5055 Airport Parkway, Addison, TX 75001, USA Unit 2044ID",Dallas,NY,USA,199073,
684,812 Aberdeen Crossing,Dallas,NY,USA,207800,207800
685,2027 Blue Moon Dr,Dallas,NY,USA,257257,257257
686,"Grand Prairie, TX",Dallas,NY,USA,1698142,
687,"Pistachio Parkway, Kaufman County, TX 75126, USA",Dallas,NY,USA,203644,
688,"4032 Bowser Avenue, Dallas, TX 75219, USA",Dallas,NY,USA,357001,
689,"7230 Gaston Avenue, Dallas, TX 75214, USA",Dallas,NY,USA,175882,
690,"Dallas, TX",Dallas,NY,USA,518669,
691,"553 Trailcrest Drive, Garland, TX 75043, USA",Dallas,NY,USA,178708,
692,"Dallas, TX",Dallas,NY,USA,236892,
693,"Dallas, TX",Dallas,NY,USA,408951,
694,"7065 Freemont Street, Dallas, TX 75231, USA",Dallas,NY,USA,349104,
695,"6002 Willow Way, Rowlett, TX 75089, USA",Dallas,NY,USA,203229,
696,"5055 Airport Parkway, Addison, TX 75001, USA Unit 1703ID",Dallas,NY,USA,124265,
697,"2163 Richland Drive, Garland, TX 75044, USA",Dallas,NY,USA,216112,
698,"2678 Fairbrook Street, Irving, TX 75062, USA",Dallas,NY,USA,191176,
699,"North Pearl Street, Dallas, TX 75201, USA",Dallas,NY,USA,182864,
700,"8525 Westfield Drive, Bouchard, Dallas, TX 75243, USA",Dallas,NY,USA,191176,
701,"1515 Sereno Drive, Reinhardt, Dallas, TX 75218, USA",Dallas,NY,USA,311700,
702,"Dallas, TX",Dallas,NY,USA,374040,
703,"Richardson, TX",Dallas,NY,USA,493733,
704,"1425 North Garrett Avenue, Dallas, TX 75206, USA",Dallas,NY,USA,107641,
705,"10129 Estacado Drive, Reinhardt, Dallas, TX 75228, USA",Dallas,NY,USA,157928,157928
706,"2838 Twyman Ave, Dallas, TX 75215, USA",Dallas,NY,USA,116368,116368
707,"Palomino Street, Mesquite, TX 75149, USA",Dallas,NY,USA,257672,
708,"2524 Frank Street, Dallas, TX 75210, USA",Dallas,NY,USA,149616,
709,"Dallas, TX",Dallas,NY,USA,548592,
710,"Maridoe Golf Club, 2020 Kelly Boulevard, Carrollton, TX 75006, USA",Dallas,NY,USA,170396,
711,"Dallas, TX",Dallas,NY,USA,261828,
712,"Dallas, TX",Dallas,NY,USA,743093,
713,"Colby Street, Dallas, TX 75201, USA",Dallas,NY,USA,573528,
714,"4111 Rawlins Street, Dallas, TX 75219, USA",Dallas,NY,USA,315441,
715,"Dallas, TX",Dallas,NY,USA,311700,
716,"1510 North Carroll Avenue, Dallas, TX 75204, USA",Dallas,NY,USA,241048,
717,3600 Wheeler Street Unit 1175,Dallas,NY,USA,91266,
718,"Dallas, TX",Dallas,NY,USA,199488,
719,"3446 Asbury Avenue, University Park, TX 75205, USA",Dallas,NY,USA,315856,
720,"824 West 7th Street, Dallas, TX 75208, USA",Dallas,NY,USA,207800,
721,"4505 Las Hadas, Mesquite, TX 75150, USA",Dallas,NY,USA,245204,245204
722,"Dallas, TX",Dallas,NY,USA,299232,
723,"393 Crosscreek Drive, Wylie, TX 75098, USA",Dallas,NY,USA,207385,
724,"12660 Hillcrest Road, Dallas, TX 75230, USA Unit 3204",Dallas,NY,USA,153772,153772
725,"Dallas, TX",Dallas,NY,USA,311700,
726,"Carrollton, TX",Dallas,NY,USA,907671,
727,"961 Turtle Cove, Irving, TX 75060, USA",Dallas,NY,USA,182864,
728,"2371 Luau Street, Mesquite, TX 75150, USA",Dallas,NY,USA,165825,
729,"3402 Cole Avenue, Dallas, TX 75204, USA",Dallas,NY,USA,461316,
730,"4800 Edgewater Drive, Rowlett, TX 75088, USA",Dallas,NY,USA,228580,
731,"4626 Columbia Avenue, Dallas, TX 75358, USA",Dallas,NY,USA,103900,
732,"6136 Ravendale Lane, Dallas, TX 75214, USA",Dallas,NY,USA,290920,
733,"7124 Teresita Trail, Dallas, TX 75227, USA",Dallas,NY,USA,274296,
734,"7523 Northaven Road, Gifford, Dallas, TX 75230, USA",Dallas,NY,USA,1413040,
735,"5509 East Side Avenue, Dallas, TX 75214, USA",Dallas,NY,USA,153772,153772
736,"Dallas, TX",Dallas,NY,USA,261828,
737,"509 Highland Fairway Lane, Wylie, TX 75098, USA",Dallas,NY,USA,212788,
738,"New Tech High @ Coppell, 113 Samuel Boulevard, Coppell, TX 75019, USA",Dallas,NY,USA,164162,
739,"4582 Hanover Drive, Garland, TX 75042, USA",Dallas,NY,USA,149616,
